target_abuse_score,target_confidence,target_auto_blocked,total_reports,vt_detections,abuse_score,confidence,threatfox_iocs,mitre_confidence,asshole_score,classification_confidence,usage_type,country_code,threat_category,infrastructure_type,suspicious_isp,young_domain,residential_proxy,verified_identity,published_ip_ranges,signal_abuse_reports,signal_vt_detections,signal_threatfox,signal_suspicious_infra,signal_behavioral,reports_to_vt_ratio,has_ssl_data,ssl_port_open,id
100,100,1,72,0,100,100,0,70,143.63322860120456,75,"Data Center/Web Hosting/Transit","PL","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,72,1,0,"indicator--2926b336-5233-413a-af3e-9be8cab021c7"
100,100,1,769,14,100,100,0,95,167.86490725172482,90,"Data Center/Web Hosting/Transit","NL","MALICIOUS_BOT","DATACENTER",1,0,0,0,0,1,1,0,1,1,51.266666666666666,1,0,"indicator--e776481f-6484-49da-8adf-0cf51fbe017a"
100,100,1,672,2,100,100,0,95,130.28015064223976,85,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,1,0,0,1,224,1,0,"indicator--c5c7c9ee-bf87-4679-9d01-c9580abb7878"
31,31,1,7,0,31,31,0,0,40.03089986991944,50,"Fixed Line ISP","CN","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,0,0,0,1,7,1,0,"indicator--9f3b245b-a32b-4d12-8978-b25f4cdbbb62"
44,44,1,73,0,44,44,0,65,62.69231719730976,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,73,1,0,"indicator--cdf76b51-53b4-41e2-a8b1-9799fd485534"
36,36,1,41,0,36,36,0,65,52.23249290397901,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,41,1,0,"indicator--b5ad1aeb-c4b5-412b-b19e-9b99c0aeac2c"
71,81,1,83,1,71,81,0,75,91.24279286061882,75,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,1,0,0,1,41.5,1,0,"indicator--0bd7a58a-3803-4ddb-b7aa-694d9610cb46"
60,70,1,9,2,60,70,0,65,72,65,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,1,0,0,1,3,1,0,"indicator--774add71-1f47-40be-95db-443ed9dc1566"
66,81,1,13,1,66,81,0,70,103.46128035678238,70,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,6.5,1,1,"indicator--8b8725a1-e247-466c-905e-35ac5147b9e0"
100,100,1,692,4,100,100,0,95,132.40733234611807,85,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,1,0,0,1,138.4,1,0,"indicator--ae5966ef-7aa2-4437-9e79-6e95148b671d"
95,100,1,203,0,95,100,0,90,143.096301674259,75,"Data Center/Web Hosting/Transit","SG","SCANNER","DATACENTER",1,0,0,0,0,1,0,0,1,1,203,1,0,"indicator--6cff1283-92da-4074-a0f6-8247afac2e5f"
35,35,1,7,0,35,35,0,65,44.03089986991944,50,"Data Center/Web Hosting/Transit","GB","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,7,1,0,"indicator--eec8f8cd-383a-41da-948c-b25c08ac1cd2"
43,43,1,64,0,43,43,0,65,61.12913356642855,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,64,1,0,"indicator--6cd0e3bd-9fb7-4a53-9878-e74b5f5feb75"
58,68,1,66,6,58,68,0,65,82.26074802700826,75,"Data Center/Web Hosting/Transit","US","MALICIOUS_BOT","DATACENTER",0,0,0,0,0,1,1,0,0,1,9.428571428571429,1,0,"indicator--7ad98da0-f8f6-42c4-99db-3704652e0d25"
48,48,1,75,0,48,48,0,65,66.8081359228079,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,75,1,0,"indicator--84c990b9-548d-4eb1-81fc-5d422a2bb6ba"
40,45,1,31,0,40,45,0,65,80.05149978319906,55,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,31,1,0,"indicator--3000bb95-742c-4434-a9e3-22bf4d1aeec1"
62,62,1,41,0,62,62,0,65,78.23249290397901,50,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,41,1,0,"indicator--0de8772f-fbe7-49b5-84b8-f3ef2ad90e1d"
39,44,1,14,0,39,44,0,65,75.76091259055681,55,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,14,1,0,"indicator--a72393eb-d7e6-4205-9a59-5b01bb862b57"
57,57,1,10,0,57,57,0,65,67.41392685158225,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,10,1,0,"indicator--1b6cf00e-3e44-415c-97d3-54cf0cd7c570"
34,44,1,16,2,34,44,0,0,48.30448921378274,65,"Fixed Line ISP","VE","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,1,0,0,1,5.333333333333333,1,0,"indicator--9c75ae04-1617-480a-a006-3168983333c4"
43,43,1,47,0,43,43,0,65,59.812412373755876,50,"Data Center/Web Hosting/Transit","ES","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,47,1,0,"indicator--d017310f-187a-431a-8a21-5ab87f2bbf07"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-84b7467a-f2dc-57db-9c99-ad18da401db6"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-37152d6e-f4fc-5fea-b4fe-e3d73c499844"
67,67,1,92,0,67,67,0,0,86.68482948553935,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,92,1,0,"indicator--333dfacf-79ba-45f5-9a34-8135943767ab"
42,42,1,10,0,42,42,0,0,52.41392685158225,50,"Data Center/Web Hosting/Transit","CA","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,10,1,0,"indicator--9c442ff8-291a-470d-a322-7853b5d23029"
81,86,1,70,0,81,86,0,70,124.51258348719075,75,"Data Center/Web Hosting/Transit","CA","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,70,1,0,"indicator--6ef7be39-e876-42e1-a719-b0e19eeaf085"
39,44,1,15,0,39,44,0,65,76.04119982655925,55,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,15,1,0,"indicator--7d6b98ca-f7c6-459f-bb2d-49895e4f1689"
48,48,1,47,0,48,48,0,65,64.81241237375588,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,47,1,0,"indicator--a1ca5742-55fe-4a6e-ac65-3b8ee565a975"
100,100,1,404,0,100,100,0,95,126.07455023214669,70,"Data Center/Web Hosting/Transit","KR","SCANNER","CLOUD",0,0,0,0,0,1,0,0,0,1,404,1,0,"indicator--c8b48519-3e10-4fd3-8eaa-7cf30355c298"
41,41,1,78,0,41,41,0,65,59.97627091290441,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,78,1,0,"indicator--81dfd1ef-a9f3-4d3f-b771-e5a6129ce9b4"
100,100,1,1063,0,100,100,0,90,130.2694162795903,70,"Data Center/Web Hosting/Transit","DE","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,1063,1,0,"indicator--8ba16fd4-fd3e-4835-972c-74f8358bf552"
100,100,1,598,11,100,100,0,95,138.7742682238931,85,"Data Center/Web Hosting/Transit","NL","MALICIOUS_BOT","DATACENTER",0,0,0,0,0,1,1,0,0,1,49.833333333333336,1,0,"indicator--157d03a0-f5d6-4fc8-8f72-8c787a59273c"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-4ce483c1-9891-57fb-b7e3-5876f57906fc"
100,100,1,40,1,100,100,0,75,117.12783856719736,75,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,1,0,0,1,20,1,1,"indicator--50f3ca5b-626d-4295-b899-c9a5017203b0"
21,31,1,4,1,21,31,0,65,28.989700043360187,65,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,1,0,0,1,2,1,0,"indicator--3722175d-eb0f-4b8d-8ae8-48d4b28dff6f"
100,100,1,141,4,100,100,0,85,125.52288344383057,85,"Commercial","CN","UNKNOWN_THREAT","UNKNOWN",0,0,0,0,0,1,1,0,0,1,28.2,1,0,"indicator--a88a9a45-84c8-4629-83a3-3f664756e88f"
32,37,1,22,0,32,37,0,65,70.61727836017593,55,"Data Center/Web Hosting/Transit","HK","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,22,1,0,"indicator--0ac52eab-9906-4594-b121-b0688a424c7e"
100,100,1,37,0,100,100,0,70,115.7978359661681,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,37,1,0,"indicator--cf72d68d-d14c-480b-83c1-170ca976e458"
44,44,1,17,0,44,44,0,65,56.552725051033065,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,17,1,0,"indicator--dfc05c2e-d6ae-4848-8251-93bf9a00a44a"
46,61,1,119,1,46,61,0,70,92.79181246047625,80,"Data Center/Web Hosting/Transit","SG","SCANNER","DATACENTER",1,0,0,0,0,1,1,0,1,1,59.5,1,0,"indicator--b8bcd9b6-cd3c-4c83-be4e-d26536fcaf14"
48,48,1,60,0,48,48,0,0,65.85329835010768,60,"Commercial","CN","UNKNOWN_THREAT","UNKNOWN",0,0,0,0,0,1,0,0,0,1,60,1,0,"indicator--9e0371dd-87cb-421b-a014-be7056d32618"
22,37,1,19,2,22,37,0,65,62.01029995663981,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,6.333333333333333,1,0,"indicator--29ee151e-bb8c-49c9-bba3-810e326d7620"
34,34,1,18,0,34,34,0,65,46.78753600952829,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,18,1,0,"indicator--7863d1e9-f2f7-48e7-81b3-c5d00e32b503"
35,35,1,131,0,35,35,0,65,56.2057393120585,60,"Data Center/Web Hosting/Transit","SE","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,131,1,0,"indicator--de14e221-0415-4534-98e1-0ea5c659db50"
41,41,1,26,0,41,41,0,0,55.31363764158988,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,26,1,0,"indicator--143e8673-cbd9-4451-afd6-8e2ffde3df04"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-fb8dbe9c-64d9-57dc-a8a5-e6a6e4af6c40"
22,37,1,19,2,22,37,0,65,62.01029995663981,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,6.333333333333333,1,0,"indicator--5bd85fc1-ef35-4aee-a4ec-ec1a5619724e"
56,56,1,44,0,56,56,0,0,72.53212513775344,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,44,1,0,"indicator--1bc89e94-e277-4f01-a6b1-60a1105eb99e"
32,32,1,53,0,32,32,0,65,49.32393759822969,60,"Data Center/Web Hosting/Transit","IN","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,53,1,0,"indicator--b3530917-c098-4dff-add3-4ff36f6587ce"
33,33,1,39,0,33,33,0,65,49.020599913279625,50,"Data Center/Web Hosting/Transit","BR","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,39,1,0,"indicator--fd7679c3-0a52-4034-8e93-275bf17b2ffb"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-a806de33-d4a0-5af2-ab5f-5e6101aa415b"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-360382d0-82d5-59e1-b83e-3f218bf2df97"
100,100,1,186,0,100,100,0,80,122.71841606536499,70,"Data Center/Web Hosting/Transit","NL","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,186,1,0,"indicator--247d4434-f762-413a-a566-b3a5709b0f44"
56,56,1,36,0,56,56,0,65,71.68201724066995,50,"Data Center/Web Hosting/Transit","PL","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,36,1,0,"indicator--8919d601-6d28-4623-9f87-23a889797704"
33,33,1,53,0,33,33,0,65,50.32393759822969,60,"Data Center/Web Hosting/Transit","IN","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,53,1,0,"indicator--cfed8b02-3083-44f2-a403-38ef30c83bd0"
35,35,1,60,0,35,35,0,65,52.85329835010767,60,"Data Center/Web Hosting/Transit","IN","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,60,1,0,"indicator--abe0130b-2139-4421-bc09-2fd21bded08e"
100,100,1,115,0,100,100,0,70,120.64457989226918,70,"Fixed Line ISP","CN","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,0,0,0,1,115,1,0,"indicator--36e19643-a42c-4e09-aae0-6ff276167967"
100,100,1,7002,0,100,100,0,90,138.4528412634799,70,"Data Center/Web Hosting/Transit","RU","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,7002,1,0,"indicator--868d5d19-fd47-4040-b34e-8c0a5b468139"
56,56,1,68,0,56,56,0,65,74.38849090737256,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,68,1,0,"indicator--262125f6-d35d-46ec-b129-815af6b1fddf"
36,36,1,8,0,36,36,0,65,45.54242509439325,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,8,1,0,"indicator--a0238fe0-5192-490f-be5d-f497c3c19a00"
100,100,1,208,3,100,100,0,95,151.20146286111054,90,"Fixed Line ISP","CN","PROXY_SERVICE","PROXY",1,0,0,0,0,1,1,0,1,1,52,1,0,"indicator--6492d1c6-a5a5-4228-a544-5f18806a6df2"
62,72,1,17,1,62,72,0,70,75.55272505103306,65,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,1,0,0,1,8.5,1,0,"indicator--99166fda-68c9-4992-96dd-27513c02e740"
56,71,1,36,4,56,71,0,70,100.68201724066995,70,"Data Center/Web Hosting/Transit","JP","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,7.2,1,0,"indicator--7d67948f-bc15-46e5-8ea2-33c225e84201"
70,70,1,353,0,70,70,0,95,95.49003262025788,60,"Data Center/Web Hosting/Transit","US","SCANNER","CLOUD",0,0,0,0,0,1,0,0,0,1,353,1,0,"indicator--39c99af2-eda1-43e7-9d94-9dbfff506669"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-d040d60f-82b3-5a5d-bf26-763899a6c208"
46,46,1,44,0,46,46,0,65,62.53212513775344,50,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,44,1,0,"indicator--db5d5244-b76a-40f1-949f-0c91bf0853d4"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-2218c646-80c0-534b-80d4-123eb7a590f2"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-a69911bf-3ee0-5a08-a1ef-b59f173c0c05"
33,33,1,39,0,33,33,0,65,49.020599913279625,50,"Data Center/Web Hosting/Transit","BR","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,39,1,0,"indicator--1642483a-e5ca-4221-97a0-5626694cac8a"
56,56,1,34,0,56,56,0,65,71.44068044350276,50,"Data Center/Web Hosting/Transit","PL","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,34,1,0,"indicator--34ed1d7d-5812-446e-b4a2-a6670822c725"
52,52,1,50,0,52,52,0,65,69.07570176097937,50,"Data Center/Web Hosting/Transit","PL","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,50,1,0,"indicator--566a4fb6-45b2-42a9-b79c-3e1af6672afa"
100,100,1,243,11,100,100,0,95,159.8738982633873,90,"Data Center/Web Hosting/Transit","LT","MALICIOUS_BOT","DATACENTER",1,0,0,0,0,1,1,0,1,1,20.25,1,0,"indicator--e01fc02d-a2f5-43b0-a341-459c6117b199"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-6128671f-19f0-5235-bb50-4802142d2c77"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-a1aca45b-806d-5c63-bf80-d73bd580d741"
100,100,1,581,3,100,100,0,95,130.64922984649888,85,"Data Center/Web Hosting/Transit","JP","SCANNER","DATACENTER",0,0,0,0,0,1,1,0,0,1,145.25,1,0,"indicator--94478aed-2bea-4a9b-85d9-0f197902321f"
100,100,1,87,2,100,100,0,80,121.44482672150168,85,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,1,0,0,1,29,1,0,"indicator--1f5d4505-a071-40ea-ad18-6e1bc0b6e80b"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-9b22d419-fd4a-5654-a6ca-bd0d3f1442a4"
34,34,1,75,0,34,34,0,65,52.808135922807914,60,"Data Center/Web Hosting/Transit","IT","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,75,1,0,"indicator--39106868-7f69-4a42-b3ef-4cca6a288a5b"
56,66,1,34,1,56,66,0,0,72.44068044350276,65,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,1,0,0,1,17,1,0,"indicator--8c2c95f3-35a4-4492-a2a9-d12ce7204db9"
21,36,1,6,2,21,36,0,65,56.45098040014257,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,2,1,0,"indicator--5bb1a582-38a6-4c2d-843b-08641b264394"
100,100,1,102,0,100,100,0,70,120.12837224705171,70,"Data Center/Web Hosting/Transit","DE","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,102,1,0,"indicator--1b600082-9ef4-4e82-9f78-5e5ea9cf8617"
57,57,1,37,0,57,57,0,0,72.7978359661681,50,"Data Center/Web Hosting/Transit","MY","ABUSIVE_ACTOR","DATACENTER",0,0,0,0,0,1,0,0,0,1,37,1,0,"indicator--b558037a-8826-4e44-917a-dc3ed1afbeca"
51,61,1,27,1,51,61,0,0,66.4715803134222,65,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,1,0,0,1,13.5,1,0,"indicator--59bcd564-bfda-4799-b021-bb7278ae9dee"
31,46,1,10,2,31,46,0,65,68.41392685158225,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,3.3333333333333335,1,0,"indicator--f1245c52-46cc-41af-a569-09a670593726"
38,38,1,65,0,38,38,0,65,56.195439355418685,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,65,1,0,"indicator--d7f3fb74-d3ce-4117-9ed9-9f678993c29f"
24,39,1,58,1,24,39,0,70,67.70852011642144,80,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,29,1,0,"indicator--fac4ea72-74c9-41c7-9b58-21ad6741716a"
100,100,1,627,3,100,100,0,95,130.97959643737195,85,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,1,0,0,1,156.75,1,0,"indicator--598e7811-ff33-4215-908a-060e19dd8813"
41,56,1,26,2,41,56,0,65,82.31363764158988,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,8.666666666666666,1,0,"indicator--913d36a5-bd83-4b31-ae4e-79f12fb7c0b3"
69,69,1,41,0,69,69,0,65,85.23249290397901,50,"Data Center/Web Hosting/Transit","PL","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,41,1,0,"indicator--038c5331-381c-482d-866e-8b1f374de66a"
28,38,1,5,1,28,38,0,0,36.78151250383644,65,"Mobile ISP","BD","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,1,0,0,1,2.5,1,0,"indicator--7c393abe-cb4b-4feb-b243-9b6f766bce93"
43,43,1,69,0,43,43,0,65,61.45098040014257,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,69,1,0,"indicator--1cbad03c-f053-4cbd-8a0b-dbecf3c57911"
38,38,1,5,0,38,38,0,65,45.78151250383644,50,"Data Center/Web Hosting/Transit","JP","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,5,1,0,"indicator--5214a1f5-20d9-487b-9e96-e5eeff1a2227"
31,46,1,9,1,31,46,0,65,67,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,4.5,1,0,"indicator--f14c29b4-7869-40d8-9f97-9127a7bd54d1"
100,100,1,1090,0,100,100,0,90,130.37824750588342,70,"Data Center/Web Hosting/Transit","NL","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,1090,1,0,"indicator--c08bed27-e2e6-4d4b-9b29-08307ac47a16"
40,40,1,67,0,40,40,0,65,58.32508912706236,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,67,1,0,"indicator--d95cb474-3dc5-4f2b-849e-b77cf10adf76"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-e72eacf0-5139-5e26-bb99-0139d836cc5d"
100,100,1,1160,0,100,100,0,90,130.64832219738574,70,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,1160,1,0,"indicator--177b9268-1b65-4a4c-9489-1c9d12330239"
43,43,1,67,0,43,43,0,65,61.32508912706236,60,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,0,0,0,1,67,1,0,"indicator--b11eb46b-e7fe-4bf3-b00b-338ea529bc03"
100,100,1,889,4,100,100,0,95,133.49390006644913,85,"Data Center/Web Hosting/Transit","DE","SCANNER","DATACENTER",0,0,0,0,0,1,1,0,0,1,177.8,1,0,"indicator--27bf8b94-6149-465b-b105-9743b89121cd"
47,57,1,51,5,47,57,0,65,69.16003343634799,75,"Fixed Line ISP","IL","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,1,0,0,1,8.5,1,0,"indicator--b4c77ef2-92db-4485-bc85-da4818025157"
100,100,1,218,6,100,100,0,95,129.4044411484012,85,"Data Center/Web Hosting/Transit","RO","MALICIOUS_BOT","DATACENTER",0,0,0,0,0,1,1,0,0,1,31.142857142857142,1,0,"indicator--11e386be-42c3-4bae-b247-fc4a78cfaa7e"
100,100,1,272,0,100,100,0,90,124.36162647040756,60,"Data Center/Web Hosting/Transit","AU","SCANNER","DATACENTER",0,0,0,0,0,1,0,0,0,1,272,1,0,"indicator--bedbfeec-0c60-4305-9f5e-0457ee2f0ad8"
74,79,1,173,0,74,79,0,80,121.40549248282599,65,"Data Center/Web Hosting/Transit","SG","SCANNER","DATACENTER",1,0,0,0,0,1,0,0,1,1,173,1,0,"indicator--99f64c26-8102-4d29-ae76-9a8689d9b23e"
100,100,1,246,0,100,100,0,90,123.92696953259666,70,"Data Center/Web Hosting/Transit","KR","SCANNER","CLOUD",0,0,0,0,0,1,0,0,0,1,246,1,0,"indicator--dc700569-4474-4925-ad41-71392edd032e"
100,100,1,135,0,100,100,0,75,121.33538908370218,70,"Data Center/Web Hosting/Transit","US","SCANNER","CLOUD",0,0,0,0,0,1,0,0,0,1,135,1,0,"indicator--ccf35744-3b31-48fd-adb8-104d54c88fde"
38,43,1,8,0,38,43,0,65,72.54242509439325,55,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,0,0,1,1,8,1,0,"indicator--1cc5b944-4c2c-42d4-84df-df5d0c63abe6"
40,55,1,9,2,40,55,0,65,77,70,"Data Center/Web Hosting/Transit","SG","ABUSIVE_ACTOR","DATACENTER",1,0,0,0,0,1,1,0,1,1,3,1,0,"indicator--0590d7ff-6842-415a-b8c6-1dd583e1881c"
40,50,1,24,1,40,50,0,0,54.979400086720375,65,"Fixed Line ISP","SE","UNKNOWN_THREAT","RESIDENTIAL",0,0,1,0,0,1,1,0,0,1,12,1,0,"indicator--cf4cd3ff-7fc7-4151-9dca-da318fba90c1"
0,80,0,0,0,0,80,0,0,0,0,"unknown","unknown","unknown","unknown",0,0,0,0,0,0,0,0,0,0,0,0,0,"indicator--threatfox-59258f98-a216-5132-b962-0464a8034f99"
100,100,1,569,0,100,100,0,95,127.55874855672491,70,"Data Center/Web Hosting/Transit","US","SCANNER","CLOUD",0,0,0,0,0,1,0,0,0,1,569,1,0,"indicator--f9d68922-3c00-4b82-8ca4-a239915420a5"
75,85,1,21,1,75,85,0,70,89.42422680822206,65,"Data Center/Web Hosting/Transit","US","ABUSIVE_ACTOR","CLOUD",0,0,0,0,0,1,1,0,0,1,10.5,1,0,"indicator--78617555-f933-46fa-bb03-a21e695a8ef1"
100,100,1,620,1,100,100,0,95,128.9309160017658,85,"Data Center/Web Hosting/Transit","US","SCANNER","DATACENTER",0,0,0,0,0,1,1,0,0,1,310,1,0,"indicator--088bb280-fdfa-43d7-a55e-fd7fe3eb502b"
